date,coin_directory,series,market_ticker,strike_type,floor_strike,cap_strike,round_digits,yes_sub_title,event_type,recv_ts_utc
2026-08-06,BTC,KXSILVER15M,KXSILVER15M-26AUG061045-45,greater_or_equal,61.55,,3,Target Price: $61.550,metadata_updated,2026-08-06T14:30:00.751+00:00
2026-08-06,BTC,KXWTI15M,KXWTI15M-26AUG061045-45,greater_or_equal,76.38,,2,Target Price: $76.38,metadata_updated,2026-08-06T14:30:00.896+00:00
2026-08-06,BTC,KXBTC15M,KXBTC15M-26AUG061045-45,greater_or_equal,64370.73,,2,"Target Price: $64,370.73",metadata_updated,2026-08-06T14:30:03.788+00:00
2026-08-06,BTC,KXBNB15M,KXBNB15M-26AUG061045-45,greater_or_equal,592.32,,2,Target Price: $592.32,metadata_updated,2026-08-06T14:30:06.489+00:00
2026-08-06,BTC,KXZEC15M,KXZEC15M-26AUG061045-45,greater_or_equal,493.5274,,4,Target Price: $493.5274,metadata_updated,2026-08-06T14:30:08.332+00:00
2026-08-06,BTC,KXNEAR15M,KXNEAR15M-26AUG061045-45,greater_or_equal,1.6815,,4,Target Price: $1.6815,metadata_updated,2026-08-06T14:30:08.934+00:00
2026-08-06,BTC,KXBTC15M,KXBTC15M-26AUG061100-00,greater_or_equal,64748.1,,2,"Target Price: $64,748.10",metadata_updated,2026-08-06T14:45:00.751+00:00
2026-08-06,BTC,KXSILVER15M,KXSILVER15M-26AUG061100-00,greater_or_equal,61.728,,3,Target Price: $61.728,metadata_updated,2026-08-06T14:45:00.807+00:00
2026-08-06,BTC,KXGOLD15M,KXGOLD15M-26AUG061100-00,greater_or_equal,4273.56,,2,"Target Price: $4,273.56",metadata_updated,2026-08-06T14:45:00.838+00:00
2026-08-06,BTC,KXWTI15M,KXWTI15M-26AUG061100-00,greater_or_equal,76.4,,2,Target Price: $76.40,metadata_updated,2026-08-06T14:45:00.886+00:00
2026-08-06,BTC,KXBNB15M,KXBNB15M-26AUG061100-00,greater_or_equal,593.52,,2,Target Price: $593.52,metadata_updated,2026-08-06T14:45:03.185+00:00
2026-08-06,BTC,KXBTC15M,KXBTC15M-26AUG061130-30,greater_or_equal,64810.35,,2,"Target Price: $64,810.35",metadata_updated,2026-08-06T15:15:00.807+00:00
2026-08-06,BTC,KXWTI15M,KXWTI15M-26AUG061130-30,greater_or_equal,76.7,,2,Target Price: $76.70,metadata_updated,2026-08-06T15:15:01.459+00:00
2026-08-06,BTC,KXGOLD15M,KXGOLD15M-26AUG061130-30,greater_or_equal,4263.77,,2,"Target Price: $4,263.77",metadata_updated,2026-08-06T15:15:01.490+00:00
2026-08-06,BTC,KXSILVER15M,KXSILVER15M-26AUG061130-30,greater_or_equal,61.564,,3,Target Price: $61.564,metadata_updated,2026-08-06T15:15:01.508+00:00
2026-08-06,BTC,KXBNB15M,KXBNB15M-26AUG061130-30,greater_or_equal,593.55,,2,Target Price: $593.55,metadata_updated,2026-08-06T15:15:03.230+00:00
2026-08-06,BTC,KXZEC15M,KXZEC15M-26AUG061130-30,greater_or_equal,497.6309,,4,Target Price: $497.6309,metadata_updated,2026-08-06T15:15:05.192+00:00
2026-08-06,BTC,KXNEAR15M,KXNEAR15M-26AUG061130-30,greater_or_equal,1.6844,,4,Target Price: $1.6844,metadata_updated,2026-08-06T15:15:05.789+00:00
2026-08-06,BTC,KXGOLD15M,KXGOLD15M-26AUG061145-45,greater_or_equal,4254.62,,2,"Target Price: $4,254.62",metadata_updated,2026-08-06T15:30:00.753+00:00
2026-08-06,BTC,KXBTC15M,KXBTC15M-26AUG061145-45,greater_or_equal,64771.36,,2,"Target Price: $64,771.36",metadata_updated,2026-08-06T15:30:00.754+00:00
2026-08-06,BTC,KXSILVER15M,KXSILVER15M-26AUG061145-45,greater_or_equal,61.389,,3,Target Price: $61.389,metadata_updated,2026-08-06T15:30:00.922+00:00
2026-08-06,BTC,KXWTI15M,KXWTI15M-26AUG061145-45,greater_or_equal,76.84,,2,Target Price: $76.84,metadata_updated,2026-08-06T15:30:00.954+00:00
2026-08-06,BTC,KXBNB15M,KXBNB15M-26AUG061145-45,greater_or_equal,593.41,,2,Target Price: $593.41,metadata_updated,2026-08-06T15:30:03.254+00:00
2026-08-06,BTC,KXZEC15M,KXZEC15M-26AUG061145-45,greater_or_equal,496.6005,,4,Target Price: $496.6005,metadata_updated,2026-08-06T15:30:05.027+00:00
2026-08-06,BTC,KXNEAR15M,KXNEAR15M-26AUG061145-45,greater_or_equal,1.6829,,4,Target Price: $1.6829,metadata_updated,2026-08-06T15:30:05.555+00:00
2026-08-06,BTC,KXBTC15M,KXBTC15M-26AUG061200-00,greater_or_equal,64712.28,,2,"Target Price: $64,712.28",metadata_updated,2026-08-06T15:45:00.690+00:00
2026-08-06,BTC,KXWTI15M,KXWTI15M-26AUG061200-00,greater_or_equal,76.84,,2,Target Price: $76.84,metadata_updated,2026-08-06T15:45:00.806+00:00
2026-08-06,BTC,KXGOLD15M,KXGOLD15M-26AUG061200-00,greater_or_equal,4251.43,,2,"Target Price: $4,251.43",metadata_updated,2026-08-06T15:45:00.904+00:00
2026-08-06,BTC,KXSILVER15M,KXSILVER15M-26AUG061200-00,greater_or_equal,61.293,,3,Target Price: $61.293,metadata_updated,2026-08-06T15:45:01.005+00:00
2026-08-06,BTC,KXBTC15M,KXBTC15M-26AUG061215-15,greater_or_equal,64611.5,,2,"Target Price: $64,611.50",metadata_updated,2026-08-06T16:00:00.635+00:00
2026-08-06,BTC,KXSILVER15M,KXSILVER15M-26AUG061215-15,greater_or_equal,61.084,,3,Target Price: $61.084,metadata_updated,2026-08-06T16:00:00.713+00:00
2026-08-06,BTC,KXWTI15M,KXWTI15M-26AUG061215-15,greater_or_equal,77.75,,2,Target Price: $77.75,metadata_updated,2026-08-06T16:00:00.742+00:00
2026-08-06,BTC,KXGOLD15M,KXGOLD15M-26AUG061215-15,greater_or_equal,4233.49,,2,"Target Price: $4,233.49",metadata_updated,2026-08-06T16:00:00.779+00:00
2026-08-06,BTC,KXBNB15M,KXBNB15M-26AUG061215-15,greater_or_equal,592.69,,2,Target Price: $592.69,metadata_updated,2026-08-06T16:00:02.820+00:00
2026-08-06,BTC,KXZEC15M,KXZEC15M-26AUG061215-15,greater_or_equal,492.7106,,4,Target Price: $492.7106,metadata_updated,2026-08-06T16:00:04.618+00:00
2026-08-06,BTC,KXNEAR15M,KXNEAR15M-26AUG061215-15,greater_or_equal,1.6744,,4,Target Price: $1.6744,metadata_updated,2026-08-06T16:00:05.091+00:00
2026-08-06,BTC,KXSILVER15M,KXSILVER15M-26AUG061245-45,greater_or_equal,61.017,,3,Target Price: $61.017,metadata_updated,2026-08-06T16:30:00.624+00:00
2026-08-06,BTC,KXGOLD15M,KXGOLD15M-26AUG061245-45,greater_or_equal,4230.18,,2,"Target Price: $4,230.18",metadata_updated,2026-08-06T16:30:00.717+00:00
2026-08-06,BTC,KXWTI15M,KXWTI15M-26AUG061245-45,greater_or_equal,77.69,,2,Target Price: $77.69,metadata_updated,2026-08-06T16:30:00.738+00:00
2026-08-06,BTC,KXBTC15M,KXBTC15M-26AUG061245-45,greater_or_equal,64600.88,,2,"Target Price: $64,600.88",metadata_updated,2026-08-06T16:30:02.243+00:00
2026-08-06,BTC,KXBNB15M,KXBNB15M-26AUG061245-45,greater_or_equal,591.82,,2,Target Price: $591.82,metadata_updated,2026-08-06T16:30:05.481+00:00
2026-08-06,BTC,KXZEC15M,KXZEC15M-26AUG061245-45,greater_or_equal,493.1065,,4,Target Price: $493.1065,metadata_updated,2026-08-06T16:30:07.406+00:00
2026-08-06,BTC,KXNEAR15M,KXNEAR15M-26AUG061245-45,greater_or_equal,1.6639,,4,Target Price: $1.6639,metadata_updated,2026-08-06T16:30:08.013+00:00
2026-08-06,BTC,KXGOLD15M,KXGOLD15M-26AUG061300-00,greater_or_equal,4233.59,,2,"Target Price: $4,233.59",metadata_updated,2026-08-06T16:45:00.606+00:00
2026-08-06,BTC,KXBTC15M,KXBTC15M-26AUG061300-00,greater_or_equal,64663.89,,2,"Target Price: $64,663.89",metadata_updated,2026-08-06T16:45:00.686+00:00
2026-08-06,BTC,KXWTI15M,KXWTI15M-26AUG061300-00,greater_or_equal,78.03,,2,Target Price: $78.03,metadata_updated,2026-08-06T16:45:02.760+00:00
2026-08-06,BTC,KXSILVER15M,KXSILVER15M-26AUG061300-00,greater_or_equal,61.185,,3,Target Price: $61.185,metadata_updated,2026-08-06T16:45:02.789+00:00
2026-08-06,BTC,KXBNB15M,KXBNB15M-26AUG061300-00,greater_or_equal,592.48,,2,Target Price: $592.48,metadata_updated,2026-08-06T16:45:03.146+00:00
2026-08-06,BTC,KXZEC15M,KXZEC15M-26AUG061300-00,greater_or_equal,494.0358,,4,Target Price: $494.0358,metadata_updated,2026-08-06T16:45:05.255+00:00
2026-08-06,BTC,KXNEAR15M,KXNEAR15M-26AUG061300-00,greater_or_equal,1.666,,4,Target Price: $1.6660,metadata_updated,2026-08-06T16:45:06.152+00:00
2026-08-06,BTC,KXSILVER15M,KXSILVER15M-26AUG061315-15,greater_or_equal,61.338,,3,Target Price: $61.338,metadata_updated,2026-08-06T17:00:00.549+00:00
2026-08-06,BTC,KXWTI15M,KXWTI15M-26AUG061315-15,greater_or_equal,77.9,,2,Target Price: $77.90,metadata_updated,2026-08-06T17:00:00.588+00:00
2026-08-06,BTC,KXGOLD15M,KXGOLD15M-26AUG061315-15,greater_or_equal,4241.28,,2,"Target Price: $4,241.28",metadata_updated,2026-08-06T17:00:00.625+00:00
2026-08-06,BTC,KXBTC15M,KXBTC15M-26AUG061315-15,greater_or_equal,64695.93,,2,"Target Price: $64,695.93",metadata_updated,2026-08-06T17:00:05.504+00:00
2026-08-06,BTC,KXBNB15M,KXBNB15M-26AUG061315-15,greater_or_equal,592.66,,2,Target Price: $592.66,metadata_updated,2026-08-06T17:00:15.159+00:00
2026-08-06,BTC,KXZEC15M,KXZEC15M-26AUG061315-15,greater_or_equal,495.4005,,4,Target Price: $495.4005,metadata_updated,2026-08-06T17:00:16.938+00:00
2026-08-06,BTC,KXNEAR15M,KXNEAR15M-26AUG061315-15,greater_or_equal,1.6673,,4,Target Price: $1.6673,metadata_updated,2026-08-06T17:00:17.552+00:00
2026-08-06,BTC,KXWTI15M,KXWTI15M-26AUG061345-45,greater_or_equal,77.62,,2,Target Price: $77.62,metadata_updated,2026-08-06T17:30:00.630+00:00
2026-08-06,BTC,KXSILVER15M,KXSILVER15M-26AUG061345-45,greater_or_equal,61.327,,3,Target Price: $61.327,metadata_updated,2026-08-06T17:30:00.655+00:00
2026-08-06,BTC,KXGOLD15M,KXGOLD15M-26AUG061345-45,greater_or_equal,4241.46,,2,"Target Price: $4,241.46",metadata_updated,2026-08-06T17:30:00.713+00:00
2026-08-06,BTC,KXBTC15M,KXBTC15M-26AUG061345-45,greater_or_equal,64635.22,,2,"Target Price: $64,635.22",metadata_updated,2026-08-06T17:30:06.643+00:00
2026-08-06,BTC,KXBNB15M,KXBNB15M-26AUG061345-45,greater_or_equal,593.3,,2,Target Price: $593.30,metadata_updated,2026-08-06T17:30:12.733+00:00
2026-08-06,BTC,KXZEC15M,KXZEC15M-26AUG061345-45,greater_or_equal,496.878,,4,Target Price: $496.8780,metadata_updated,2026-08-06T17:30:14.495+00:00
2026-08-06,BTC,KXNEAR15M,KXNEAR15M-26AUG061345-45,greater_or_equal,1.6586,,4,Target Price: $1.6586,metadata_updated,2026-08-06T17:30:15.150+00:00
2026-08-06,BTC,KXBTC15M,KXBTC15M-26AUG061400-00,greater_or_equal,64539.5,,2,"Target Price: $64,539.50",metadata_updated,2026-08-06T17:45:00.651+00:00
2026-08-06,BTC,KXSILVER15M,KXSILVER15M-26AUG061400-00,greater_or_equal,61.338,,3,Target Price: $61.338,metadata_updated,2026-08-06T17:45:00.666+00:00
2026-08-06,BTC,KXGOLD15M,KXGOLD15M-26AUG061400-00,greater_or_equal,4242.02,,2,"Target Price: $4,242.02",metadata_updated,2026-08-06T17:45:00.693+00:00
2026-08-06,BTC,KXWTI15M,KXWTI15M-26AUG061400-00,greater_or_equal,77.34,,2,Target Price: $77.34,metadata_updated,2026-08-06T17:45:00.741+00:00
2026-08-06,BTC,KXBNB15M,KXBNB15M-26AUG061400-00,greater_or_equal,592.68,,2,Target Price: $592.68,metadata_updated,2026-08-06T17:45:03.081+00:00
2026-08-06,BTC,KXZEC15M,KXZEC15M-26AUG061400-00,greater_or_equal,496.1799,,4,Target Price: $496.1799,metadata_updated,2026-08-06T17:45:04.965+00:00
2026-08-06,BTC,KXNEAR15M,KXNEAR15M-26AUG061400-00,greater_or_equal,1.6681,,4,Target Price: $1.6681,metadata_updated,2026-08-06T17:45:05.569+00:00
2026-08-06,BTC,KXWTI15M,KXWTI15M-26AUG061415-15,greater_or_equal,77.3,,2,Target Price: $77.30,metadata_updated,2026-08-06T18:00:00.659+00:00
2026-08-06,BTC,KXGOLD15M,KXGOLD15M-26AUG061415-15,greater_or_equal,4247.21,,2,"Target Price: $4,247.21",metadata_updated,2026-08-06T18:00:00.688+00:00
2026-08-06,BTC,KXBTC15M,KXBTC15M-26AUG061415-15,greater_or_equal,64567.76,,2,"Target Price: $64,567.76",metadata_updated,2026-08-06T18:00:00.703+00:00
2026-08-06,BTC,KXSILVER15M,KXSILVER15M-26AUG061415-15,greater_or_equal,61.487,,3,Target Price: $61.487,metadata_updated,2026-08-06T18:00:00.948+00:00
2026-08-06,BTC,KXBNB15M,KXBNB15M-26AUG061415-15,greater_or_equal,592.88,,2,Target Price: $592.88,metadata_updated,2026-08-06T18:00:02.946+00:00
2026-08-06,BTC,KXZEC15M,KXZEC15M-26AUG061415-15,greater_or_equal,496.4766,,4,Target Price: $496.4766,metadata_updated,2026-08-06T18:00:04.676+00:00
2026-08-06,BTC,KXNEAR15M,KXNEAR15M-26AUG061415-15,greater_or_equal,1.6644,,4,Target Price: $1.6644,metadata_updated,2026-08-06T18:00:05.282+00:00
2026-08-06,BTC,KXGOLD15M,KXGOLD15M-26AUG061430-30,greater_or_equal,4247.03,,2,"Target Price: $4,247.03",metadata_updated,2026-08-06T18:15:00.622+00:00
2026-08-06,BTC,KXWTI15M,KXWTI15M-26AUG061430-30,greater_or_equal,77.25,,2,Target Price: $77.25,metadata_updated,2026-08-06T18:15:00.648+00:00
2026-08-06,BTC,KXBTC15M,KXBTC15M-26AUG061430-30,greater_or_equal,64482.43,,2,"Target Price: $64,482.43",metadata_updated,2026-08-06T18:15:00.683+00:00
2026-08-06,BTC,KXSILVER15M,KXSILVER15M-26AUG061430-30,greater_or_equal,61.483,,3,Target Price: $61.483,metadata_updated,2026-08-06T18:15:00.801+00:00
2026-08-06,BTC,KXBNB15M,KXBNB15M-26AUG061430-30,greater_or_equal,591.89,,2,Target Price: $591.89,metadata_updated,2026-08-06T18:15:03.098+00:00
2026-08-06,BTC,KXZEC15M,KXZEC15M-26AUG061430-30,greater_or_equal,495.151,,4,Target Price: $495.1510,metadata_updated,2026-08-06T18:15:05.221+00:00
2026-08-06,BTC,KXNEAR15M,KXNEAR15M-26AUG061430-30,greater_or_equal,1.6686,,4,Target Price: $1.6686,metadata_updated,2026-08-06T18:15:05.774+00:00
2026-08-06,BTC,KXGOLD15M,KXGOLD15M-26AUG061445-45,greater_or_equal,4246.82,,2,"Target Price: $4,246.82",metadata_updated,2026-08-06T18:30:00.679+00:00
2026-08-06,BTC,KXSILVER15M,KXSILVER15M-26AUG061445-45,greater_or_equal,61.518,,3,Target Price: $61.518,metadata_updated,2026-08-06T18:30:00.777+00:00
2026-08-06,BTC,KXBTC15M,KXBTC15M-26AUG061445-45,greater_or_equal,64463.9,,2,"Target Price: $64,463.90",metadata_updated,2026-08-06T18:30:01.846+00:00
2026-08-06,BTC,KXBNB15M,KXBNB15M-26AUG061445-45,greater_or_equal,592.54,,2,Target Price: $592.54,metadata_updated,2026-08-06T18:30:04.566+00:00
2026-08-06,BTC,KXZEC15M,KXZEC15M-26AUG061445-45,greater_or_equal,496.792,,4,Target Price: $496.7920,metadata_updated,2026-08-06T18:30:07.086+00:00
2026-08-06,BTC,KXNEAR15M,KXNEAR15M-26AUG061445-45,greater_or_equal,1.6734,,4,Target Price: $1.6734,metadata_updated,2026-08-06T18:30:07.690+00:00
2026-08-06,BTC,KXGOLD15M,KXGOLD15M-26AUG061500-00,greater_or_equal,4241.76,,2,"Target Price: $4,241.76",metadata_updated,2026-08-06T18:45:00.618+00:00
2026-08-06,BTC,KXBTC15M,KXBTC15M-26AUG061500-00,greater_or_equal,64366.53,,2,"Target Price: $64,366.53",metadata_updated,2026-08-06T18:45:00.639+00:00
2026-08-06,BTC,KXSILVER15M,KXSILVER15M-26AUG061500-00,greater_or_equal,61.488,,3,Target Price: $61.488,metadata_updated,2026-08-06T18:45:00.694+00:00
2026-08-06,BTC,KXBNB15M,KXBNB15M-26AUG061500-00,greater_or_equal,591,,2,Target Price: $591.00,metadata_updated,2026-08-06T18:45:03.070+00:00
2026-08-06,BTC,KXZEC15M,KXZEC15M-26AUG061500-00,greater_or_equal,495.7111,,4,Target Price: $495.7111,metadata_updated,2026-08-06T18:45:05.085+00:00
2026-08-06,BTC,KXNEAR15M,KXNEAR15M-26AUG061500-00,greater_or_equal,1.6594,,4,Target Price: $1.6594,metadata_updated,2026-08-06T18:45:05.512+00:00
2026-08-06,BTC,KXWTI15M,KXWTI15M-26AUG061515-15,greater_or_equal,77.4,,2,Target Price: $77.40,metadata_updated,2026-08-06T19:00:00.613+00:00
2026-08-06,BTC,KXBTC15M,KXBTC15M-26AUG061515-15,greater_or_equal,64358.94,,2,"Target Price: $64,358.94",metadata_updated,2026-08-06T19:00:00.646+00:00
2026-08-06,BTC,KXGOLD15M,KXGOLD15M-26AUG061515-15,greater_or_equal,4243.51,,2,"Target Price: $4,243.51",metadata_updated,2026-08-06T19:00:00.657+00:00
2026-08-06,BTC,KXSILVER15M,KXSILVER15M-26AUG061515-15,greater_or_equal,61.511,,3,Target Price: $61.511,metadata_updated,2026-08-06T19:00:00.753+00:00
2026-08-06,BTC,KXBNB15M,KXBNB15M-26AUG061515-15,greater_or_equal,591.28,,2,Target Price: $591.28,metadata_updated,2026-08-06T19:00:02.836+00:00
2026-08-06,BTC,KXZEC15M,KXZEC15M-26AUG061515-15,greater_or_equal,495.0108,,4,Target Price: $495.0108,metadata_updated,2026-08-06T19:00:04.552+00:00
2026-08-06,BTC,KXNEAR15M,KXNEAR15M-26AUG061515-15,greater_or_equal,1.6554,,4,Target Price: $1.6554,metadata_updated,2026-08-06T19:00:05.055+00:00
2026-08-06,BTC,KXBTC15M,KXBTC15M-26AUG061530-30,greater_or_equal,64390.64,,2,"Target Price: $64,390.64",metadata_updated,2026-08-06T19:15:00.800+00:00
2026-08-06,BTC,KXWTI15M,KXWTI15M-26AUG061530-30,greater_or_equal,77.57,,2,Target Price: $77.57,metadata_updated,2026-08-06T19:15:00.814+00:00
2026-08-06,BTC,KXGOLD15M,KXGOLD15M-26AUG061530-30,greater_or_equal,4247.35,,2,"Target Price: $4,247.35",metadata_updated,2026-08-06T19:15:01.249+00:00
2026-08-06,BTC,KXSILVER15M,KXSILVER15M-26AUG061530-30,greater_or_equal,61.709,,3,Target Price: $61.709,metadata_updated,2026-08-06T19:15:01.255+00:00
2026-08-06,BTC,KXBNB15M,KXBNB15M-26AUG061530-30,greater_or_equal,590.88,,2,Target Price: $590.88,metadata_updated,2026-08-06T19:15:03.347+00:00
2026-08-06,BTC,KXZEC15M,KXZEC15M-26AUG061530-30,greater_or_equal,496.0561,,4,Target Price: $496.0561,metadata_updated,2026-08-06T19:15:05.171+00:00
2026-08-06,BTC,KXNEAR15M,KXNEAR15M-26AUG061530-30,greater_or_equal,1.6594,,4,Target Price: $1.6594,metadata_updated,2026-08-06T19:15:06.393+00:00
2026-08-06,BTC,KXWTI15M,KXWTI15M-26AUG061545-45,greater_or_equal,78.12,,2,Target Price: $78.12,metadata_updated,2026-08-06T19:30:00.691+00:00
2026-08-06,BTC,KXGOLD15M,KXGOLD15M-26AUG061545-45,greater_or_equal,4237.95,,2,"Target Price: $4,237.95",metadata_updated,2026-08-06T19:30:00.758+00:00
2026-08-06,BTC,KXSILVER15M,KXSILVER15M-26AUG061545-45,greater_or_equal,61.539,,3,Target Price: $61.539,metadata_updated,2026-08-06T19:30:00.812+00:00
2026-08-06,BTC,KXBTC15M,KXBTC15M-26AUG061545-45,greater_or_equal,64352.76,,2,"Target Price: $64,352.76",metadata_updated,2026-08-06T19:30:03.835+00:00
2026-08-06,BTC,KXBTC15M,KXBTC15M-26AUG061600-00,greater_or_equal,64367,,2,"Target Price: $64,367.00",metadata_updated,2026-08-06T19:45:00.648+00:00
2026-08-06,BTC,KXGOLD15M,KXGOLD15M-26AUG061600-00,greater_or_equal,4234.6,,2,"Target Price: $4,234.60",metadata_updated,2026-08-06T19:45:00.683+00:00
2026-08-06,BTC,KXSILVER15M,KXSILVER15M-26AUG061600-00,greater_or_equal,61.492,,3,Target Price: $61.492,metadata_updated,2026-08-06T19:45:00.709+00:00
2026-08-06,BTC,KXWTI15M,KXWTI15M-26AUG061600-00,greater_or_equal,77.94,,2,Target Price: $77.94,metadata_updated,2026-08-06T19:45:00.773+00:00
2026-08-06,BTC,KXBNB15M,KXBNB15M-26AUG061600-00,greater_or_equal,590.14,,2,Target Price: $590.14,metadata_updated,2026-08-06T19:45:03.050+00:00
2026-08-06,BTC,KXZEC15M,KXZEC15M-26AUG061600-00,greater_or_equal,492.4811,,4,Target Price: $492.4811,metadata_updated,2026-08-06T19:45:05.411+00:00
2026-08-06,BTC,KXNEAR15M,KXNEAR15M-26AUG061600-00,greater_or_equal,1.6605,,4,Target Price: $1.6605,metadata_updated,2026-08-06T19:45:05.774+00:00
2026-08-06,BTC,KXSILVER15M,KXSILVER15M-26AUG061615-15,greater_or_equal,61.798,,3,Target Price: $61.798,metadata_updated,2026-08-06T20:00:00.637+00:00
2026-08-06,BTC,KXBTC15M,KXBTC15M-26AUG061615-15,greater_or_equal,64397.08,,2,"Target Price: $64,397.08",metadata_updated,2026-08-06T20:00:00.646+00:00
2026-08-06,BTC,KXWTI15M,KXWTI15M-26AUG061615-15,greater_or_equal,77.68,,2,Target Price: $77.68,metadata_updated,2026-08-06T20:00:00.680+00:00
2026-08-06,BTC,KXGOLD15M,KXGOLD15M-26AUG061615-15,greater_or_equal,4248.98,,2,"Target Price: $4,248.98",metadata_updated,2026-08-06T20:00:00.734+00:00
2026-08-06,BTC,KXBNB15M,KXBNB15M-26AUG061615-15,greater_or_equal,590.23,,2,Target Price: $590.23,metadata_updated,2026-08-06T20:00:06.673+00:00
2026-08-06,BTC,KXZEC15M,KXZEC15M-26AUG061615-15,greater_or_equal,492.7906,,4,Target Price: $492.7906,metadata_updated,2026-08-06T20:00:09.038+00:00
2026-08-06,BTC,KXNEAR15M,KXNEAR15M-26AUG061615-15,greater_or_equal,1.6567,,4,Target Price: $1.6567,metadata_updated,2026-08-06T20:00:09.896+00:00
2026-08-06,ETH,KXETH15M,KXETH15M-26AUG061000-00,greater_or_equal,1905.14,,2,"Target Price: $1,905.14",metadata_updated,2026-08-06T13:45:01.415+00:00
2026-08-06,ETH,KXETH15M,KXETH15M-26AUG061015-15,greater_or_equal,1907.23,,2,"Target Price: $1,907.23",metadata_updated,2026-08-06T14:00:06.275+00:00
2026-08-06,ETH,KXETH15M,KXETH15M-26AUG061045-45,greater_or_equal,1904.91,,2,"Target Price: $1,904.91",metadata_updated,2026-08-06T14:30:04.502+00:00
2026-08-06,ETH,KXETH15M,KXETH15M-26AUG061100-00,greater_or_equal,1914.12,,2,"Target Price: $1,914.12",metadata_updated,2026-08-06T14:45:01.350+00:00
2026-08-06,ETH,KXETH15M,KXETH15M-26AUG061130-30,greater_or_equal,1913.98,,2,"Target Price: $1,913.98",metadata_updated,2026-08-06T15:15:01.515+00:00
2026-08-06,ETH,KXETH15M,KXETH15M-26AUG061145-45,greater_or_equal,1915.75,,2,"Target Price: $1,915.75",metadata_updated,2026-08-06T15:30:01.548+00:00
2026-08-06,ETH,KXETH15M,KXETH15M-26AUG061215-15,greater_or_equal,1910.66,,2,"Target Price: $1,910.66",metadata_updated,2026-08-06T16:00:01.270+00:00
2026-08-06,ETH,KXETH15M,KXETH15M-26AUG061245-45,greater_or_equal,1910.02,,2,"Target Price: $1,910.02",metadata_updated,2026-08-06T16:30:03.570+00:00
2026-08-06,ETH,KXETH15M,KXETH15M-26AUG061300-00,greater_or_equal,1913.59,,2,"Target Price: $1,913.59",metadata_updated,2026-08-06T16:45:01.419+00:00
2026-08-06,ETH,KXETH15M,KXETH15M-26AUG061315-15,greater_or_equal,1914.09,,2,"Target Price: $1,914.09",metadata_updated,2026-08-06T17:00:10.136+00:00
2026-08-06,ETH,KXETH15M,KXETH15M-26AUG061345-45,greater_or_equal,1913.04,,2,"Target Price: $1,913.04",metadata_updated,2026-08-06T17:30:08.235+00:00
2026-08-06,ETH,KXETH15M,KXETH15M-26AUG061400-00,greater_or_equal,1911.03,,2,"Target Price: $1,911.03",metadata_updated,2026-08-06T17:45:01.254+00:00
2026-08-06,ETH,KXETH15M,KXETH15M-26AUG061415-15,greater_or_equal,1912.65,,2,"Target Price: $1,912.65",metadata_updated,2026-08-06T18:00:01.263+00:00
2026-08-06,ETH,KXETH15M,KXETH15M-26AUG061430-30,greater_or_equal,1909.49,,2,"Target Price: $1,909.49",metadata_updated,2026-08-06T18:15:01.295+00:00
2026-08-06,ETH,KXETH15M,KXETH15M-26AUG061445-45,greater_or_equal,1910.05,,2,"Target Price: $1,910.05",metadata_updated,2026-08-06T18:30:02.831+00:00
2026-08-06,ETH,KXETH15M,KXETH15M-26AUG061500-00,greater_or_equal,1904.35,,2,"Target Price: $1,904.35",metadata_updated,2026-08-06T18:45:01.217+00:00
2026-08-06,ETH,KXETH15M,KXETH15M-26AUG061515-15,greater_or_equal,1904.38,,2,"Target Price: $1,904.38",metadata_updated,2026-08-06T19:00:01.209+00:00
2026-08-06,ETH,KXETH15M,KXETH15M-26AUG061530-30,greater_or_equal,1907.26,,2,"Target Price: $1,907.26",metadata_updated,2026-08-06T19:15:01.487+00:00
2026-08-06,ETH,KXETH15M,KXETH15M-26AUG061545-45,greater_or_equal,1905.49,,2,"Target Price: $1,905.49",metadata_updated,2026-08-06T19:30:07.352+00:00
2026-08-06,ETH,KXETH15M,KXETH15M-26AUG061600-00,greater_or_equal,1906.73,,2,"Target Price: $1,906.73",metadata_updated,2026-08-06T19:45:01.275+00:00
2026-08-06,ETH,KXETH15M,KXETH15M-26AUG061615-15,greater_or_equal,1908.63,,2,"Target Price: $1,908.63",metadata_updated,2026-08-06T20:00:01.330+00:00
2026-08-06,SOL,KXSOL15M,KXSOL15M-26AUG061000-00,greater_or_equal,73.1885,,4,Target Price: $73.1885,metadata_updated,2026-08-06T13:45:02.035+00:00
2026-08-06,SOL,KXSOL15M,KXSOL15M-26AUG061015-15,greater_or_equal,73.211,,4,Target Price: $73.2110,metadata_updated,2026-08-06T14:00:06.896+00:00
2026-08-06,SOL,KXSOL15M,KXSOL15M-26AUG061045-45,greater_or_equal,73.1183,,4,Target Price: $73.1183,metadata_updated,2026-08-06T14:30:05.231+00:00
2026-08-06,SOL,KXSOL15M,KXSOL15M-26AUG061100-00,greater_or_equal,73.4552,,4,Target Price: $73.4552,metadata_updated,2026-08-06T14:45:02.024+00:00
2026-08-06,SOL,KXSOL15M,KXSOL15M-26AUG061130-30,greater_or_equal,73.4628,,4,Target Price: $73.4628,metadata_updated,2026-08-06T15:15:01.997+00:00
